time;watts
0;25,3
1;25,3
2;25,3
3;25,9
4;25,3
5;24,6
6;25,6
7;25,2
8;25,2
9;25,5
10;25,6
11;26,3
12;25,9
13;25,5
14;24,9
15;24,6
16;25,6
17;57,1
18;57,3
19;88,7
20;88,7
21;87,9
22;89,4
23;90,0
24;87,9
25;88,5
26;89,6
27;89,1
28;87,9
29;87,9
30;88,0
31;87,9
32;89,0
33;87,9
34;87,9
35;87,9
36;87,9
37;87,9
38;87,9
39;87,9
40;88,7
41;88,3
42;88,0
43;88,5
44;88,1
45;88,5
46;87,9
47;89,4
48;87,9
49;88,8
50;88,3
51;88,8
52;89,3
53;87,9
54;87,9
55;87,9
56;88,0
57;87,9
58;87,9
59;90,0
60;87,9
61;87,9
62;87,9
63;87,9
64;88,2
65;87,9
66;88,9
67;88,3
68;88,0
69;88,7
70;89,9
71;87,9
72;87,9
73;89,3
74;87,9
75;89,4
76;87,9
77;88,3
78;88,1
79;89,3
80;88,0
81;89,3
82;88,9
83;87,9
84;88,7
85;91,3
86;87,9
87;88,1
88;88,5
89;88,2
90;87,9
91;87,9
92;87,9
93;88,3
94;87,9
95;90,2
96;87,9
97;87,9
98;88,2
99;88,0
100;87,9
101;87,9
102;87,9
103;87,9
104;87,9
105;87,9
106;87,9
107;88,5
108;89,9
109;87,9
110;88,0
111;89,2
112;89,0
113;90,0
114;88,6
115;87,9
116;87,9
117;87,9
118;89,0
119;89,4
120;87,9
121;87,9
122;88,1
123;88,1
124;88,0
125;88,3
126;89,8
127;87,9
128;88,5
129;87,9
130;89,9
131;88,8
132;88,5
133;88,0
134;87,9
135;88,1
136;88,2
137;87,9
138;88,8
139;88,9
140;87,9
141;87,9
142;88,8
143;87,9
144;88,4
145;89,2
146;88,0
147;87,9
148;87,9
149;90,9
150;87,9
151;87,9
152;87,9
153;88,0
154;88,2
155;88,9
156;87,9
157;87,9
158;88,2
159;88,5
160;87,9
161;87,9
162;89,6
163;87,9
164;88,7
165;88,4
166;87,9
167;87,9
168;89,6
169;89,7
170;87,9
171;87,9
172;88,5
173;87,9
174;88,3
175;88,5
176;87,9
177;88,5
178;87,9
179;88,4
180;87,9
181;87,9
182;88,9
183;88,6
184;87,9
185;89,7
186;88,1
187;88,7
188;87,9
189;88,4
190;88,0
191;88,8
192;89,0
193;87,9
194;88,9
195;87,9
196;91,5
197;89,2
198;89,4
199;87,9
200;89,7
201;87,9
202;88,6
203;89,0
204;88,3
205;89,0
206;88,9
207;88,4
208;88,8
209;88,0
210;88,3
211;87,9
212;87,9
213;89,2
214;89,3
215;88,1
216;88,0
217;87,9
218;87,9
219;90,4
220;87,9
221;87,9
222;88,1
223;87,9
224;87,9
225;87,9
226;88,4
227;87,9
228;88,5
229;88,0
230;88,6
231;89,3
232;87,9
233;87,9
234;89,5
235;89,4
236;88,1
237;89,3
238;87,9
239;87,9
240;87,9
241;87,9
242;88,7
243;87,9
244;88,0
245;69,8
246;38,9
247;25,1
248;24,6
249;26,5
250;26,1
251;25,8
252;26,6
253;25,4
254;25,9
255;25,6
256;25,2
257;26,6
258;26,5
259;24,6
260;25,1
261;25,7
262;26,0
263;24,6
264;24,6
